sku;grouped_skus;attribute_set_code;type;product_websites;name;meta_title;meta_description;description;short_description;ed_model;categories;ed_brand;ed_type;ed_color;image;small_image;thumbnail
mgno_500_10_120030906090;1040543;Default;grouped;base;Magnolia;Magnolia;Magnolia;Magnolia;Magnolia;Magnolia;Shop/Artificial flowers & plants/Flowers & bouquets/Stem flowers;Mica Decorations;to be determined;white; 104054301.jpg; 104054301.jpg; 104054301.jpg
mgno_500_100_120030906090;1040544;Default;grouped;base;Magnolia;Magnolia;Magnolia;Magnolia;Magnolia;Magnolia;Shop/Artificial flowers & plants/Flowers & bouquets/Stem flowers;Mica Decorations;to be determined;pink; 104054401.jpg; 104054401.jpg; 104054401.jpg
mgno_500_102_120030906090; 1030377, 1030378, 1030379;Default;grouped;base;Magnolia;Magnolia;Magnolia;Magnolia;Magnolia;Magnolia;Shop/Artificial flowers & plants/Flowers & bouquets/Stem flowers;Casa Vivante;to be determined;d.pink; 103037701.jpg; 103037701.jpg; 103037701.jpg
mgnu_151_122_100030006000; 1037803, 114834, 114835, 114836, 114837;Default;grouped;base;Magnus;Magnus;Magnus;Magnus;Magnus;Magnus;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;d.brown; 103780301.jpg; 103780301.jpg; 103780301.jpg
mgnu_151_22_100030006000; 1037805, 114840, 114841, 114843;Default;grouped;base;Magnus;Magnus;Magnus;Magnus;Magnus;Magnus;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;d.grey; 103780501.jpg; 103780501.jpg; 103780501.jpg
mgnu_151_82_100030006000; 1037795, 1037796, 1037797, 1037798, 1037799;Default;grouped;base;Magnus;Magnus;Magnus;Magnus;Magnus;Magnus;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;d.green; 103779501.jpg; 103779501.jpg; 103779501.jpg
mgnu_180_122_100030006001; 114838, 114839;Default;grouped;base;Magnus;Magnus;Magnus;Magnus;Magnus;Magnus;Shop/Pottery & glassware/Indoor pottery/Indoor vases;Mica Decorations;vase;d.brown; 11483801.jpg; 11483801.jpg; 11483801.jpg
mgnu_180_22_100030006001;114845;Default;grouped;base;Magnus;Magnus;Magnus;Magnus;Magnus;Magnus;Shop/Pottery & glassware/Indoor pottery/Indoor vases;Mica Decorations;vase;d.grey; 11484501.jpg; 11484501.jpg; 11484501.jpg
miami_500_30_110030506054; 1039440, 1039441, 1039442, 1039444;Default;grouped;base;Miami;Miami;Miami;Miami;Miami;Miami;Shop/Home accessories/Small furniture/Shelves;Mica Decorations;to be determined;black; 103944001.jpg; 103944001.jpg; 103944001.jpg
mica_756_60_110030306032;121266;Default;grouped;base;Mica;Mica;Mica;Mica;Mica;Mica;Shop/Home accessories/Room accents/Floral decorations;Mica Decorations;pearl;yellow; 12126601.jpg; 12126601.jpg; 12126601.jpg
mich_500_102_110030706075; 1005237, 1005238, 1005239, 1005240, 1005241;Default;grouped;base;Micha;Micha;Micha;Micha;Micha;Micha;Shop/Home accessories/Tableware/Tableware jugs;Casa Vivante;to be determined;d.pink; 100523701.jpg; 100523701.jpg; 100523701.jpg
mich_500_112_110030706075;1022532;Default;grouped;base;Micha;Micha;Micha;Micha;Micha;Micha;Shop/Home accessories/Tableware/Tableware jugs;Casa Vivante;to be determined;d.purple; 102253201.jpg; 102253201.jpg; 102253201.jpg
mich_500_123_110030706075; 1037692, 1037693, 1037694, 1037695, 1037696;Default;grouped;base;Micha;Micha;Micha;Micha;Micha;Micha;Shop/Home accessories/Tableware/Tableware jugs;Casa Vivante;to be determined;taupe; 103769201.jpg; 103769201.jpg; 103769201.jpg
mich_500_13_110030706075; 1005227, 1005228, 1005229, 1005230, 1005231;Default;grouped;base;Micha;Micha;Micha;Micha;Micha;Micha;Shop/Home accessories/Tableware/Tableware jugs;Casa Vivante;to be determined;off white; 100522701.jpg; 100522701.jpg; 100522701.jpg
mich_500_160_110030706075;1021360;Default;grouped;base;Micha;Micha;Micha;Micha;Micha;Micha;Shop/Home accessories/Tableware/Tableware jugs;Casa Vivante;to be determined;copper; 102136001.jpg; 102136001.jpg; 102136001.jpg
mich_500_30_110030706075; 1037697, 1037698, 1037699, 1037700, 1037701;Default;grouped;base;Micha;Micha;Micha;Micha;Micha;Micha;Shop/Home accessories/Tableware/Tableware jugs;Casa Vivante;to be determined;black; 103769701.jpg; 103769701.jpg; 103769701.jpg
mich_500_90_110030706075; 1006473, 1006481;Default;grouped;base;Micha;Micha;Micha;Micha;Micha;Micha;Shop/Home accessories/Tableware/Tableware jugs;Casa Vivante;to be determined;blue; 100647301.jpg; 100647301.jpg; 100647301.jpg
midar_500_10_110030506037; 1039414, 1039415;Default;grouped;base;Midar;Midar;Midar;Midar;Midar;Midar;Shop/Home accessories/Small furniture/Plant supports;Mica Decorations;to be determined;white; 103941401.jpg; 103941401.jpg; 103941401.jpg
midar_500_10_110030606061; 1039412, 1039413, 1039416, 1039417, 1039418;Default;grouped;base;Midar;Midar;Midar;Midar;Midar;Midar;Shop/Home accessories/Organization/Baskets;Mica Decorations;to be determined;white; 103941201.jpg; 103941201.jpg; 103941201.jpg
midar_500_30_110030606061; 1039419, 1039420, 1039423, 1039424, 1039425;Default;grouped;base;Midar;Midar;Midar;Midar;Midar;Midar;Shop/Home accessories/Organization/Baskets;Mica Decorations;to be determined;black; 103941901.jpg; 103941901.jpg; 103941901.jpg
midas_500_120_110030306030; 1001002, 1001003;Default;grouped;base;Midas;Midas;Midas;Midas;Midas;Midas;Shop/Home accessories/Room accents/Decorative objects;Casa Vivante;to be determined;brown; 100100201.jpg; 100100201.jpg; 100100201.jpg
miga_500_103_130031406146; 172301, 172304, 172305, 172306, 172308, 172310, 172312, 172316, 172319;Default;grouped;base;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Shop/Spring & outdoor decoration/Outdoor decorations/Outdoor decorations others;Mica Decorations;to be determined;fuchsia; 17230101.jpg; 17230101.jpg; 17230101.jpg
miga_500_13_130031406146; 1004738, 1004740, 1004744, 1004745, 1004746, 1004748, 1007955, 172238, 172241, 172243, 172244, 172245, 172246, 172247, 172248, 172251, 172252, 172253, 172254, 172255, 172256, 172257;Default;grouped;base;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Shop/Spring & outdoor decoration/Outdoor decorations/Outdoor decorations others;Mica Decorations;to be determined;off white; 100473801.jpg; 100473801.jpg; 100473801.jpg
miga_500_170_130031406146; 1004741, 1004743, 1004749, 1004750, 1004751, 1004753, 172259, 172262, 172264, 172266, 172267, 172268, 172269, 172272, 172273, 172274, 172275, 172277;Default;grouped;base;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Shop/Spring & outdoor decoration/Outdoor decorations/Outdoor decorations others;Mica Decorations;to be determined;rust; 100474101.jpg; 100474101.jpg; 100474101.jpg
miga_500_81_130031406146; 172280, 172281, 172283, 172286, 172287, 172289, 172293, 172294, 172297, 172298, 172299;Default;grouped;base;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Mini gardening;Shop/Spring & outdoor decoration/Outdoor decorations/Outdoor decorations others;Mica Decorations;to be determined;l.green; 17228001.jpg; 17228001.jpg; 17228001.jpg
mike_500_20_130031406142; 231588, 231589;Default;grouped;base;Mike;Mike;Mike;Mike;Mike;Mike;Shop/Spring & outdoor decoration/Outdoor decorations/Outdoor trays;Mica Decorations;to be determined;grey; 23158801.jpg; 23158801.jpg; 23158801.jpg
mikk_180_81_110030706075;114559;Default;grouped;base;Mikki;Mikki;Mikki;Mikki;Mikki;Mikki;Shop/Home accessories/Tableware/Tableware jugs;Casa Vivante;vase;l.green; 11455901.jpg; 11455901.jpg; 11455901.jpg
mikk_472_102_110030706075; 1006172, 1006173, 1006174;Default;grouped;base;Mikki;Mikki;Mikki;Mikki;Mikki;Mikki;Shop/Home accessories/Tableware/Tableware jugs;Casa Vivante;jug;d.pink; 100617201.jpg; 100617201.jpg; 100617201.jpg
miko_174_180_100030206022; 241185, 241186;Default;grouped;base;Miko;Miko;Miko;Miko;Miko;Miko;Shop/Pottery & glassware/Glassware/Glass bell jars;Mica Decorations;cover glass;transparent; 24118501.jpg; 24118501.jpg; 24118501.jpg
miko_174_180_100030206026; 1041881, 241187;Default;grouped;base;Miko;Miko;Miko;Miko;Miko;Miko;Shop/Pottery & glassware/Glassware/Glassware others;Mica Decorations;cover glass;transparent; 104188101.jpg; 104188101.jpg; 104188101.jpg
miko_180_180_100030206021;242764;Default;grouped;base;Miko;Miko;Miko;Miko;Miko;Miko;Shop/Pottery & glassware/Glassware/Glass bottles;Mica Decorations;vase;transparent; 24276401.jpg; 24276401.jpg; 24276401.jpg
miko_59_180_100030206021; 242896, 242897, 242898;Default;grouped;base;Miko;Miko;Miko;Miko;Miko;Miko;Shop/Pottery & glassware/Glassware/Glass bottles;Mica Decorations;bottle;transparent; 24289601.jpg; 24289601.jpg; 24289601.jpg
mil1_500_10_130031306132; 1039006, 1039007, 1039009, 1043995;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Spring & outdoor decoration/Spring summer accessories/Spring summer accessories others;House of Seasons;to be determined;white; 103900601.jpg; 103900601.jpg; 103900601.jpg
mil1_500_10_140031906190; 1030571, 1030581;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Christmas decoration/Christmas accessories/Christmas decorative objects;House of Seasons;to be determined;white; 103057101.jpg; 103057101.jpg; 103057101.jpg
mil1_500_100_100030006003;1038992;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Pottery & glassware/Indoor pottery/Indoor trays;House of Seasons;to be determined;pink; 103899201.jpg; 103899201.jpg; 103899201.jpg
mil1_500_100_130031306132; 1022881, 1022884;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Spring & outdoor decoration/Spring summer accessories/Spring summer accessories others;House of Seasons;to be determined;pink; 102288101.jpg; 102288101.jpg; 102288101.jpg
mil1_500_101_100030006000;231561;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;to be determined;l.pink; 23156101.jpg; 23156101.jpg; 23156101.jpg
mil1_500_101_110030306030; 231545, 231553, 231578;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Home accessories/Room accents/Decorative objects;Mica Decorations;to be determined;l.pink; 23154501.jpg; 23154501.jpg; 23154501.jpg
mil1_500_103_130031306132;1043992;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Spring & outdoor decoration/Spring summer accessories/Spring summer accessories others;House of Seasons;to be determined;fuchsia; 104399201.jpg; 104399201.jpg; 104399201.jpg
mil1_500_11_110030306030;1030587;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Home accessories/Room accents/Decorative objects;Mica Decorations;to be determined;white wash; 103058701.jpg; 103058701.jpg; 103058701.jpg
mil1_500_13_110030306030; 231571, 231576, 231580;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Home accessories/Room accents/Decorative objects;Mica Decorations;to be determined;off white; 23157101.jpg; 23157101.jpg; 23157101.jpg
mil1_500_14_100030006002;1030598;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Pottery & glassware/Indoor pottery/Indoor bowls;Mica Decorations;to be determined;cream; 103059801.jpg; 103059801.jpg; 103059801.jpg
mil1_500_14_100030006003; 1030596, 1030597;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Pottery & glassware/Indoor pottery/Indoor trays;Mica Decorations;to be determined;cream; 103059601.jpg; 103059601.jpg; 103059601.jpg
mil1_500_170_110030306030;1023151;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Home accessories/Room accents/Decorative objects;Mica Decorations;to be determined;rust; 102315101.jpg; 102315101.jpg; 102315101.jpg
mil1_500_170_110030306036;1023148;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Home accessories/Room accents/Tiered stands & plates;Mica Decorations;to be determined;rust; 102314801.jpg; 102314801.jpg; 102314801.jpg
mil1_500_21_100030106011; 1001070, 1001075;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Pottery & glassware/Outdoor pottery/Outdoor lightweight pots;Mica Decorations;to be determined;l.grey; 100107001.jpg; 100107001.jpg; 100107001.jpg
mil1_500_21_100030106012;1001080;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Pottery & glassware/Outdoor pottery/Outdoor bowl;Mica Decorations;to be determined;l.grey; 100108001.jpg; 100108001.jpg; 100108001.jpg
mil1_500_60_100030006002; 1043097, 1043098;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Pottery & glassware/Indoor pottery/Indoor bowls;Mica Decorations;to be determined;yellow; 104309701.jpg; 104309701.jpg; 104309701.jpg
mil1_500_60_100030006003;1038993;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Pottery & glassware/Indoor pottery/Indoor trays;House of Seasons;to be determined;yellow; 103899301.jpg; 103899301.jpg; 103899301.jpg
mil1_500_80_100030006003; 1030561, 1030563;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Pottery & glassware/Indoor pottery/Indoor trays;House of Seasons;to be determined;green; 103056101.jpg; 103056101.jpg; 103056101.jpg
mil1_500_80_100030106011; 1001069, 1001074;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Pottery & glassware/Outdoor pottery/Outdoor lightweight pots;Mica Decorations;to be determined;green; 100106901.jpg; 100106901.jpg; 100106901.jpg
mil1_500_80_130031306132;1043990;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Spring & outdoor decoration/Spring summer accessories/Spring summer accessories others;House of Seasons;to be determined;green; 104399001.jpg; 104399001.jpg; 104399001.jpg
mil1_500_90_130031306132; 1043994, 1043997;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Spring & outdoor decoration/Spring summer accessories/Spring summer accessories others;House of Seasons;to be determined;blue; 104399401.jpg; 104399401.jpg; 104399401.jpg
mil1_674_130_140031906190;21002;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Christmas decoration/Christmas accessories/Christmas decorative objects;House of Seasons;decoration plate;gold; 02100201.jpg; 02100201.jpg; 02100201.jpg
mil1_674_140_140031906190;21000;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Christmas decoration/Christmas accessories/Christmas decorative objects;House of Seasons;decoration plate;silver; 02100001.jpg; 02100001.jpg; 02100001.jpg
mil1_674_40_140031906190;21005;Default;grouped;base;Mila;Mila;Mila;Mila;Mila;Mila;Shop/Christmas decoration/Christmas accessories/Christmas decorative objects;House of Seasons;decoration plate;red; 02100501.jpg; 02100501.jpg; 02100501.jpg
milan_174_180_100030206022;1011727;Default;grouped;base;Milan;Milan;Milan;Milan;Milan;Milan;Shop/Pottery & glassware/Glassware/Glass bell jars;Mica Decorations;cover glass;transparent; 101172701.jpg; 101172701.jpg; 101172701.jpg
millington_300_215_150032006200;1036964;Default;grouped;base;Millington;Millington;Millington;Millington;Millington;Millington;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;Black Box Trees;Norm Francais;frosted; 103696401.jpg; 103696401.jpg; 103696401.jpg
millington_500_215_150032006200; 1028835, 1028835-02, 1028836-02, 1028838, 1028838-02;Default;grouped;base;Millington;Millington;Millington;Millington;Millington;Millington;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;Black Box Trees;to be determined;frosted; 102883501.jpg; 102883501.jpg; 102883501.jpg
milo_151_10_100030006000; 119633, 119634, 119635, 119636, 119637;Default;grouped;base;Milou;Milou;Milou;Milou;Milou;Milou;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;white; 11963301.jpg; 11963301.jpg; 11963301.jpg
milo_151_120_100030006000; 119640, 119641, 119642, 119643, 119644;Default;grouped;base;Milou;Milou;Milou;Milou;Milou;Milou;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;brown; 11964001.jpg; 11964001.jpg; 11964001.jpg
milo_151_22_100030006000; 119647, 119648, 119649, 119650, 119651;Default;grouped;base;Milou;Milou;Milou;Milou;Milou;Milou;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;d.grey; 11964701.jpg; 11964701.jpg; 11964701.jpg
mira_151_122_100030006000; 1052993, 1052994, 1052995, 1052996, 1052997, 1053035, 1053036, 1053037, 1053038, 1053039;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;d.brown; 105299301.jpg; 105299301.jpg; 105299301.jpg
mira_151_123_100030006000; 1053001, 1053002, 1053003, 1053004, 1053005, 1053040, 1053041, 1053042, 1053043, 1053044;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;taupe; 105300101.jpg; 105300101.jpg; 105300101.jpg
mira_151_13_100030006000; 1052977, 1052978, 1052979, 1052980, 1052981, 1053025, 1053026, 1053027, 1053028, 1053029;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;off white; 105297701.jpg; 105297701.jpg; 105297701.jpg
mira_151_21_100030006000; 1052985, 1052986, 1052987, 1052988, 1052989, 1053030, 1053031, 1053032, 1053033, 1053034;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;l.grey; 105298501.jpg; 105298501.jpg; 105298501.jpg
mira_151_54_100030006000; 1053017, 1053018, 1053019, 1053020, 1053021;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;terra; 105301701.jpg; 105301701.jpg; 105301701.jpg
mira_151_82_100030006000; 1053009, 1053010, 1053011, 1053012, 1053013;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor pots;Mica Decorations;pot;d.green; 105300901.jpg; 105300901.jpg; 105300901.jpg
mira_163_122_100030006002;1053000;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor bowls;Mica Decorations;bowl;d.brown; 105300001.jpg; 105300001.jpg; 105300001.jpg
mira_163_123_100030006002;1053008;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor bowls;Mica Decorations;bowl;taupe; 105300801.jpg; 105300801.jpg; 105300801.jpg
mira_163_13_100030006002;1052984;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor bowls;Mica Decorations;bowl;off white; 105298401.jpg; 105298401.jpg; 105298401.jpg
mira_163_21_100030006002;1052992;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor bowls;Mica Decorations;bowl;l.grey; 105299201.jpg; 105299201.jpg; 105299201.jpg
mira_163_54_100030006002;1053024;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor bowls;Mica Decorations;bowl;terra; 105302401.jpg; 105302401.jpg; 105302401.jpg
mira_163_82_100030006002;1053016;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor bowls;Mica Decorations;bowl;d.green; 105301601.jpg; 105301601.jpg; 105301601.jpg
mira_180_122_100030006001; 1052998, 1052999;Default;grouped;base;Mira;Mira;Mira;Mira;Mira;Mira;Shop/Pottery & glassware/Indoor pottery/Indoor vases;Mica Decorations;vase;d.brown; 105299801.jpg; 105299801.jpg; 105299801.jpg
