sku;attribute_set_code;product_type;product_websites;name;meta_title;meta_description;description;short_description;categories;image;small_image;thumbnail;ed_brand;ed_type;ed_model;ed_essentials;price;length;width;height;diameter;weight;qty;min_sale_qty;ed_fmat;ed_fheig;ed_color;discount_percentage;config_size
1046359;Default;Simple;base;Hallarin x-mas tree led green fr 216L TIPS 1396-h185xd117cm;Hallarin x-mas tree led green fr 216L TIPS 1396-h185xd117cm;Hallarin x-mas tree led green fr 216L TIPS 1396-h185xd117cm;Hallarin x-mas tree led green frosted 216L TIPS 1396 - h185xd117cm;Hallarin x-mas tree led green frosted 216L TIPS 1396 - h185xd117cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/104635901.jpg;/104635901.jpg;/104635901.jpg;Triumph Tree;to be determined;Hallarin;No;0;NULL;NULL;185;117;0;0;4;pvc/pe;170 - 210 cm;frosted;0;H185.D117.
1046374;Default;Simple;base;Clifton x-mas tree green TIPS 1755 - h185xd137cm;Clifton x-mas tree green TIPS 1755 - h185xd137cm;Clifton x-mas tree green TIPS 1755 - h185xd137cm;Clifton x-mas tree green TIPS 1755 - h185xd137cm;Clifton x-mas tree green TIPS 1755 - h185xd137cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/104637401.jpg;/104637401.jpg;/104637401.jpg;Triumph Tree;to be determined;Clifton;No;0;NULL;NULL;185;137;0;0;4;pvc/pe;170 - 210 cm;green;0;H185.D137.
1046375;Default;Simple;base;Clifton x-mas tree green TIPS 2337 - h215xd152cm;Clifton x-mas tree green TIPS 2337 - h215xd152cm;Clifton x-mas tree green TIPS 2337 - h215xd152cm;Clifton x-mas tree green TIPS 2337 - h215xd152cm;Clifton x-mas tree green TIPS 2337 - h215xd152cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/104637501.jpg;/104637501.jpg;/104637501.jpg;Triumph Tree;to be determined;Clifton;No;0;NULL;NULL;215;152;0;0;3;pvc/pe;210 - 240 cm;green;0;H215.D152.
1046381;Default;Simple;base;Clifton x-mas tree led green 432L TIPS 2717 - h230xd165cm;Clifton x-mas tree led green 432L TIPS 2717 - h230xd165cm;Clifton x-mas tree led green 432L TIPS 2717 - h230xd165cm;Clifton x-mas tree led green 432L TIPS 2717 - h230xd165cm;Clifton x-mas tree led green 432L TIPS 2717 - h230xd165cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/104638101.jpg;/104638101.jpg;/104638101.jpg;Triumph Tree;to be determined;Clifton;No;0;NULL;NULL;230;165;0;0;2;pvc/pe;210 - 240 cm;green;0;H230.D165.
1046395;Default;Simple;base;Tsuga x-mas tree green TIPS 190 - h120xd86cm;Tsuga x-mas tree green TIPS 190 - h120xd86cm;Tsuga x-mas tree green TIPS 190 - h120xd86cm;Tsuga x-mas tree green TIPS 190 - h120xd86cm;Tsuga x-mas tree green TIPS 190 - h120xd86cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/104639501.jpg;/104639501.jpg;/104639501.jpg;Triumph Tree;to be determined;Tsuga;No;0;NULL;NULL;120;86;0;0;6;pvc/hardneedle;90 - 130 cm;green;0;H120.D86.
1046426;Default;Simple;base;Harrison x-mas tree exclusive green slim - h230xd127cm;Harrison x-mas tree exclusive green slim - h230xd127cm;Harrison x-mas tree exclusive green slim - h230xd127cm;Harrison x-mas tree exclusive green slim TIPS 6596 - h230xd127cm;Harrison x-mas tree exclusive green slim TIPS 6596 - h230xd127cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/104642601.jpg;/104642601.jpg;/104642601.jpg;Triumph Tree;to be determined;Harrison;No;0;NULL;NULL;230;127;0;0;2;pe;210 - 240 cm;green;0;H230.D127.
1034403;Default;Simple;base;Palm green - h55xd18cm;Palm green - h55xd18cm;Palm green - h55xd18cm;Palm green - h55xd18cm;Palm green - h55xd18cm;Shop/Artificial flowers & plants/Plants/Green plants;/103440301.jpg;/103440301.jpg;/103440301.jpg;Mica Decorations;to be determined;Palm;No;0;NULL;NULL;55;18;0;0;12;plastic;35 - 60 cm;green;0;H55.D18.
1034640;Default;Simple;base;Wilmington x-mas tree blue - h215xd119cm;Wilmington x-mas tree blue - h215xd119cm;Wilmington x-mas tree blue - h215xd119cm;Wilmington x-mas tree blue TIPS 2378 - h215xd119cm;Wilmington x-mas tree blue TIPS 2378 - h215xd119cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/103464001.jpg;/103464001.jpg;/103464001.jpg;Black Box Trees;to be determined;Wilmington;No;0;NULL;NULL;215;119;0;0;1;pvc/pe;210 - 240 cm;blue;0;H215.D119.
1034644;Default;Simple;base;Longford x-mas tree green - h215xd125cm;Longford x-mas tree green - h215xd125cm;Longford x-mas tree green - h215xd125cm;Longford x-mas tree green TIPS 1605 - h215xd125cm;Longford x-mas tree green TIPS 1605 - h215xd125cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/103464401.jpg;/103464401.jpg;/103464401.jpg;Black Box Trees;to be determined;Longford;No;0;NULL;NULL;215;125;0;0;1;pvc/pe;210 - 240 cm;green;0;H215.D125.
1034669;Default;Simple;base;Kingston x-mas tree delux green - h215xd140cm;Kingston x-mas tree delux green - h215xd140cm;Kingston x-mas tree delux green - h215xd140cm;Kingston x-mas tree delux green TIPS 1062 - h215xd140cm;Kingston x-mas tree delux green TIPS 1062 - h215xd140cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/103466901.jpg;/103466901.jpg;/103466901.jpg;Black Box Trees;christmas tree;Kingston;No;0;NULL;NULL;215;140;0;2;3;pvc/hardneedle;210 - 240 cm;green;0;H215.D140.
1034677;Default;Simple;base;Toronto x-mas tree delux green - h155xd114cm;Toronto x-mas tree delux green - h155xd114cm;Toronto x-mas tree delux green - h155xd114cm;Toronto x-mas tree delux green TIPS 608 - h155xd114cm;Toronto x-mas tree delux green TIPS 608 - h155xd114cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/103467701.jpg;/103467701.jpg;/103467701.jpg;Black Box Trees;christmas tree;Toronto;No;0;NULL;NULL;155;114;0;0;4;pvc/hardneedle;130 - 170 cm;green;0;H155.D114.
1034678;Default;Simple;base;Toronto x-mas tree delux green - h185xd130cm;Toronto x-mas tree delux green - h185xd130cm;Toronto x-mas tree delux green - h185xd130cm;Toronto x-mas tree delux green TIPS 858 - h185xd130cm;Toronto x-mas tree delux green TIPS 858 - h185xd130cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/103467801.jpg;/103467801.jpg;/103467801.jpg;Black Box Trees;christmas tree;Toronto;No;0;NULL;NULL;185;130;0;0;4;pvc/hardneedle;170 - 210 cm;green;0;H185.D130.
1034680;Default;Simple;base;Toronto x-mas tree delux green - h230xd155cm;Toronto x-mas tree delux green - h230xd155cm;Toronto x-mas tree delux green - h230xd155cm;Toronto x-mas tree delux green TIPS 1562 - h230xd155cm;Toronto x-mas tree delux green TIPS 1562 - h230xd155cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/103468001.jpg;/103468001.jpg;/103468001.jpg;Black Box Trees;christmas tree;Toronto;No;0;NULL;NULL;230;155;0;0;2;pvc/hardneedle;210 - 240 cm;green;0;H230.D155.
1034704;Default;Simple;base;Regina x-mas tree green - h215xd132cm;Regina x-mas tree green - h215xd132cm;Regina x-mas tree green - h215xd132cm;Regina x-mas tree green TIPS 1164 - h215xd132cm;Regina x-mas tree green TIPS 1164 - h215xd132cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/103470401.jpg;/103470401.jpg;/103470401.jpg;Black Box Trees;to be determined;Regina;No;0;NULL;NULL;215;132;0;0;1;pvc/hardneedle;210 - 240 cm;green;0;H215.D132.
1029055;Default;Simple;base;Malden x-mas tree green - h425xd213cm;Malden x-mas tree green - h425xd213cm;Malden x-mas tree green - h425xd213cm;Malden x-mas tree green TIPS 5290 - h425xd213cm;Malden x-mas tree green TIPS 5290 - h425xd213cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/102905501.jpg;/102905501.jpg;/102905501.jpg;Black Box Trees;to be determined;Malden;No;0;NULL;NULL;425;213;0;0;1;pvc;400 - 600 cm;green;0;H425.D213.
1014659;Default;Simple;base;Ornament ball gold 3 assorted - h7xd5,5cm;Ornament ball gold 3 assorted - h7xd5,5cm;Ornament ball gold 3 assorted - h7xd5,5cm;Ornament ball gold 3 assorted - h7xd5,5cm;Ornament ball gold 3 assorted - h7xd5,5cm;Shop/Christmas decoration/Christmas ornaments/Tree trims;/101465901.jpg;/101465901.jpg;/101465901.jpg;Christmas House;to be determined;Hanging ornaments;No;0;NULL;NULL;7;5.5;0;108;12;glass;<10 cm;gold;0;H7.D5.5.
1015738;Default;Simple;base;Canwood x-mas tree green - h185xd132cm;Canwood x-mas tree green - h185xd132cm;Canwood x-mas tree green - h185xd132cm;Canwood x-mas tree green TIPS 910 - h185xd132cm;Canwood x-mas tree green TIPS 910 - h185xd132cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/101573801.jpg;/101573801.jpg;/101573801.jpg;Black Box Trees;to be determined;Canwood;No;0;NULL;NULL;185;132;0;0;1;pvc;170 - 210 cm;green;0;H185.D132.
1015754;Default;Simple;base;Fillmore x-mas tree green - h185xd119cm;Fillmore x-mas tree green - h185xd119cm;Fillmore x-mas tree green - h185xd119cm;Fillmore x-mas tree green TIPS 817 - h185xd119cm;Fillmore x-mas tree green TIPS 817 - h185xd119cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/101575401.jpg;/101575401.jpg;/101575401.jpg;Black Box Trees;to be determined;Fillmore;No;0;NULL;NULL;185;119;0;0;1;pe;170 - 210 cm;green;0;H185.D119.
1015823;Default;Simple;base;Glendon x-mas tree led potted BO green - h90xd51cm;Glendon x-mas tree led potted BO green - h90xd51cm;Glendon x-mas tree led potted BO green - h90xd51cm;Glendon x-mas tree led potted battery operated green 30L TIPS 88 - h90xd51cm;Glendon x-mas tree led potted battery operated green 30L TIPS 88 - h90xd51cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas tree burlap/potted;/101582301.jpg;/101582301.jpg;/101582301.jpg;Black Box Trees;to be determined;Glendon;No;0;NULL;NULL;90;51;0;0;6;hardneedle;90 - 130 cm;green;0;H90.D51.
1015877;Default;Simple;base;Landis x-mas tree green - h215xd127cm;Landis x-mas tree green - h215xd127cm;Landis x-mas tree green - h215xd127cm;Landis x-mas tree green TIPS 752 - h215xd127cm;Landis x-mas tree green TIPS 752 - h215xd127cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/101587701.jpg;/101587701.jpg;/101587701.jpg;Black Box Trees;to be determined;Landis;No;0;NULL;NULL;215;127;0;0;1;pvc/hardneedle;210 - 240 cm;green;0;H215.D127.
1015906;Default;Simple;base;Caroline x-mas tree blue - h215xd130cm;Caroline x-mas tree blue - h215xd130cm;Caroline x-mas tree blue - h215xd130cm;Caroline x-mas tree blue TIPS 972 - h215xd130cm;Caroline x-mas tree blue TIPS 972 - h215xd130cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/101590601.jpg;/101590601.jpg;/101590601.jpg;Black Box Trees;to be determined;Caroline;No;0;NULL;NULL;215;130;0;4;3;hardneedle;210 - 240 cm;white;0;H215.D130.
1015976;Default;Simple;base;Felton x-mas tree green frosted - h230xd142cm;Felton x-mas tree green frosted - h230xd142cm;Felton x-mas tree green frosted - h230xd142cm;Felton x-mas tree green frosted TIPS 918 - h230xd142cm;Felton x-mas tree green frosted TIPS 918 - h230xd142cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/101597601.jpg;/101597601.jpg;/101597601.jpg;Black Box Trees;to be determined;Felton;No;0;NULL;NULL;230;142;0;3;2;pvc/pe;210 - 240 cm;frosted;0;H230.D142.
1016016;Default;Simple;base;Camden x-mas tree white - h215xd142cm;Camden x-mas tree white - h215xd142cm;Camden x-mas tree white - h215xd142cm;Camden x-mas tree white TIPS 776 - h215xd142cm;Camden x-mas tree white TIPS 776 - h215xd142cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/101601601.jpg;/101601601.jpg;/101601601.jpg;Triumph Tree;to be determined;Camden;No;0;NULL;NULL;215;142;0;7;3;hardneedle;210 - 240 cm;white;0;H215.D142.
1026295;Default;Simple;base;Patton x-mas tree white - h245 x d140cm;Patton x-mas tree white - h245 x d140cm;Patton x-mas tree white - h245 x d140cm;Patton x-mas tree white TIPS 1399 - h245 x d140cm;Patton x-mas tree white TIPS 1399 - h245 x d140cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/102629501.jpg;/102629501.jpg;/102629501.jpg;Black Box Trees;christmas tree;Patton;No;0;NULL;NULL;215;125;0;0;1;pvc;210 - 240 cm;white;0;H215.D125.
1026299;Default;Simple;base;Danfield x-mas tree white - h245 x d122cm;Danfield x-mas tree white - h245 x d122cm;Danfield x-mas tree white - h245 x d122cm;Danfield x-mas tree white TIPS 937 - h245 x d122cm;Danfield x-mas tree white TIPS 937 - h245 x d122cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/102629901.jpg;/102629901.jpg;/102629901.jpg;Black Box Trees;christmas tree;Danfield;No;0;NULL;NULL;215;107;0;0;1;pvc;210 - 240 cm;white;0;H215.D107.
1026437;Default;Simple;base;Monstera in pot green - h100xd75cm;Monstera in pot green - h100xd75cm;Monstera in pot green - h100xd75cm;Monstera in pot green - h100xd75cm;Monstera in pot green - h100xd75cm;Shop/Artificial flowers & plants/Plants/Green plants;/102643701.jpg;/102643701.jpg;/102643701.jpg;Mica Decorations;monstera;Monstera;Yes;0;NULL;NULL;100;75;0;197;4;polyester;90 - 130 cm;green;0;H100.D75.
1026802;Default;Simple;base;Monstera in plastic pot green - h140xd80cm;Monstera in plastic pot green - h140xd80cm;Monstera in plastic pot green - h140xd80cm;Monstera in plastic pot green - h140xd80cm;Monstera in plastic pot green - h140xd80cm;Shop/Artificial flowers & plants/Plants/Green plants;/102680201.jpg;/102680201.jpg;/102680201.jpg;Mica Decorations;monstera;Monstera;Yes;0;NULL;NULL;140;80;0;102;2;polyester;130 - 170 cm;green;0;H140.D80.
1028057;Default;Simple;base;Philo green in pot stan grey d9cm - h26cm;Philo green in pot stan grey d9cm - h26cm;Philo green in pot stan grey d9cm - h26cm;Philo green in pot stan grey d9cm - h26cm;Philo green in pot stan grey d9cm - h26cm;Shop/Artificial flowers & plants/Plants/Green plants;/102805701.jpg;/102805701.jpg;/102805701.jpg;Mica Decorations;green plants small leaves;Philo;No;0;NULL;NULL;26;NULL;0;83;12;polyester;25 - 35 cm;green;0;H26
1028853;Default;Simple;base;Brimfield x-mas tree green - h120xd79cm;Brimfield x-mas tree green - h120xd79cm;Brimfield x-mas tree green - h120xd79cm;Brimfield x-mas tree green TIPS 364 - h120xd79cm;Brimfield x-mas tree green TIPS 364 - h120xd79cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/102885301.jpg;/102885301.jpg;/102885301.jpg;Black Box Trees;to be determined;Brimfield;No;0;NULL;NULL;120;79;0;0;6;pvc/pe;90 - 130 cm;green;0;H120.D79.
1028884;Default;Simple;base;Worcester x-mas tree green - h185xd117cm;Worcester x-mas tree green - h185xd117cm;Worcester x-mas tree green - h185xd117cm;Worcester x-mas tree green TIPS 619 - h185xd117cm;Worcester x-mas tree green TIPS 619 - h185xd117cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/102888401.jpg;/102888401.jpg;/102888401.jpg;Black Box Trees;to be determined;Worchester;No;0;NULL;NULL;185;117;0;0;1;pvc/hardneedle;170 - 210 cm;green;0;H185.D117.
1028916;Default;Simple;base;Pittsburgh x-mas tree pine cone green - h185xd102cm;Pittsburgh x-mas tree pine cone green - h185xd102cm;Pittsburgh x-mas tree pine cone green - h185xd102cm;Pittsburgh x-mas tree pine cone green TIPS 606 - h185xd102cm;Pittsburgh x-mas tree pine cone green TIPS 606 - h185xd102cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/102891601.jpg;/102891601.jpg;/102891601.jpg;Triumph Tree;to be determined;Pittsburgh;No;0;NULL;NULL;185;102;0;0;4;pvc/hardneedle;170 - 210 cm;green;0;H185.D102.
1028924;Default;Simple;base;Forestdale x-mas tree green - h260xd150cm;Forestdale x-mas tree green - h260xd150cm;Forestdale x-mas tree green - h260xd150cm;Forestdale x-mas tree green TIPS 2056 - h260xd150cm;Forestdale x-mas tree green TIPS 2056 - h260xd150cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/102892401.jpg;/102892401.jpg;/102892401.jpg;Triumph Tree;to be determined;Forestdale;No;0;NULL;NULL;260;150;0;0;1;pvc/hardneedle;240 - 300 cm;green;0;H260.D150.
1028932;Default;Simple;base;Benton x-mas tree green - h215xd114cm;Benton x-mas tree green - h215xd114cm;Benton x-mas tree green - h215xd114cm;Benton x-mas tree green TIPS 1003 - h215xd114cm;Benton x-mas tree green TIPS 1003 - h215xd114cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/102893201.jpg;/102893201.jpg;/102893201.jpg;Triumph Tree;to be determined;Benton;No;0;NULL;NULL;215;114;0;0;3;pvc;210 - 240 cm;green;0;H215.D114.
1028994;Default;Simple;base;Maywood x-mas tree green - h185xd91cm;Maywood x-mas tree green - h185xd91cm;Maywood x-mas tree green - h185xd91cm;Maywood x-mas tree green TIPS 504 - h185xd91cm;Maywood x-mas tree green TIPS 504 - h185xd91cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/102899401.jpg;/102899401.jpg;/102899401.jpg;Black Box Trees;to be determined;Maywood;No;0;NULL;NULL;185;91;0;1;4;pvc/hardneedle;170 - 210 cm;green;0;H185.D91.
1017033;Default;Simple;base;Rose clip foam pink - h5xd12cm;Rose clip foam pink - h5xd12cm;Rose clip foam pink - h5xd12cm;Rose clip foam pink - h5xd12cm;Rose clip foam pink - h5xd12cm;Shop/Christmas decoration/Christmas ornaments/Tree trims;/101703301.jpg;/101703301.jpg;/101703301.jpg;Christmas House;to be determined;Clip;No;0;NULL;NULL;5;12;0;0;24;foam;<10 cm;pink;0;H5.D12.
1036073;Default;Simple;base;Rochdale x-mas tree green TIPS 488 - h185xd107cm;Rochdale x-mas tree green TIPS 488 - h185xd107cm;Rochdale x-mas tree green TIPS 488 - h185xd107cm;Rochdale x-mas tree green TIPS 488 - h185xd107cm;Rochdale x-mas tree green TIPS 488 - h185xd107cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/103607301.jpg;/103607301.jpg;/103607301.jpg;Triumph Tree;to be determined;Rochdale;No;0;NULL;NULL;185;107;0;31;4;pvc/hardneedle;170 - 210 cm;green;0;H185.D107.
1036959;Default;Simple;base;Charlton x-mas tree slim green TIPS 691 - h215xd119cm;Charlton x-mas tree slim green TIPS 691 - h215xd119cm;Charlton x-mas tree slim green TIPS 691 - h215xd119cm;Charlton x-mas tree slim green TIPS 691 - h215xd119cm;Charlton x-mas tree slim green TIPS 691 - h215xd119cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/103695901.jpg;/103695901.jpg;/103695901.jpg;Black Box Trees;Norm Francais;Charlton;No;0;NULL;NULL;215;119;0;0;3;pvc;210 - 240 cm;green;0;H215.D119.
1029005;Default;Simple;base;Chandler x-mas tree white frosted  - h185xd104cm;Chandler x-mas tree white frosted  - h185xd104cm;Chandler x-mas tree white frosted  - h185xd104cm;Chandler x-mas tree white frosted TIPS 517 - h185xd104cm;Chandler x-mas tree white frosted TIPS 517 - h185xd104cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/102900501.jpg;/102900501.jpg;/102900501.jpg;Black Box Trees;to be determined;Chandler;No;0;NULL;NULL;185;104;0;3;4;pvc;170 - 210 cm;white;0;H185.D104.
88060;Default;Simple;base;Pencil Pine x-mas tree green - h260xd117cm;Pencil Pine x-mas tree green - h260xd117cm;Pencil Pine x-mas tree green - h260xd117cm;Pencil Pine x-mas tree green TIPS 1564 - h260xd117cm;Pencil Pine x-mas tree green TIPS 1564 - h260xd117cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/08806001.jpg;/08806001.jpg;/08806001.jpg;Triumph Tree;green;Pencil Pine;No;0;NULL;NULL;260;117;0;0;1;pvc;240 - 300 cm;green;0;H260.D117.
1013526;Default;Simple;base;Camden x-mas tree green - h120xd89cm;Camden x-mas tree green - h120xd89cm;Camden x-mas tree green - h120xd89cm;Camden x-mas tree green TIPS 252 - h120xd89cm;Camden x-mas tree green TIPS 252 - h120xd89cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/101352601.jpg;/101352601.jpg;/101352601.jpg;Triumph Tree;to be determined;Camden;No;0;NULL;NULL;120;89;0;20;6;hardneedle;90 - 130 cm;green;0;H120.D89.
1013537;Default;Simple;base;Scandia x-mas tree led d. green - h120xd89cm;Scandia x-mas tree led d. green - h120xd89cm;Scandia x-mas tree led d. green - h120xd89cm;Scandia x-mas tree led green 88L TIPS 279 - h120xd89cm;Scandia x-mas tree led green 88L TIPS 279 - h120xd89cm;Shop/Artificial Christmas trees & wreaths/Artificial Christmas trees/Christmas trees;/101353701.jpg;/101353701.jpg;/101353701.jpg;Triumph Tree;to be determined;Scandia;No;0;NULL;NULL;120;89;0;2;6;pvc;90 - 130 cm;green;0;H120.D89.
