sku;ed_model;ed_color;ed_size;;
1049295;;red;H7.D4.5.;;
1049296;;white;H9.D6.5.;;
1049297;;white;H9.D6.5.;;
1049298;;red;H9.D6.5.;;
1049299;;red;L15.W7.H75;;
1049300;;red;L12.W5.H55;;
1049301;;white;L15.W7.H75;;
1049302;;white;L12.W5.H55;;
1049303;;grey;H15.5.D7.;;
1049304;;brown;H19.D7.;;
1049305;;white;L19.W14.H13;;
1049306;;white;L10.W10.H15;;
1049307;;white;L14.W11.5.H12.5;;
1049308;;white;H9.D7.;;
1049309;;red;L12.W9.H19;;
1049310;;red;L7.W6.5.H10;;
1049311;;white;L11.W9.H16;;
1049312;;white;L11.W7.5.H13;;
1049313;;white;L13.W7.H9;;
1049314;;white;L4.W4.H5;;
1049315;;gold;L11.W7.5.H13;;
1049316;;gold;L13.W7.H9;;
1049317;;gold;L4.W4.H5;;
1049318;;gold;H7.5.D6.5.;;
1049319;;white;L13.5.W10.H21;;
1049320;;white;H13.D12.;;
1049321;;white;H7.5.D7.;;
1049322;;white;L9.W8.H15;;
1049323;;white;L8.W6.H11;;
1049324;;white;L10.5.W10.H15;;
1049325;;white;L7.5.W7.5.H10;;
1049326;;white;L13.W9.H18.5;;
1049327;;white;L8.5.W8.5.H12;;
1049328;;white;L12.W11.H19;;
1049329;;white;L6.5.W5.5.H10;;
1049330;;brown;L19.W8.5.H23;;
1049331;;brown;L15.W5.5.H17;;
1049332;;brown;L15.W8.H13;;
1049333;;brown;L80.W36.H102;;
1049334;;gold;L19.W8.5.H23;;
1049335;;gold;L15.W5.5.H17;;
1049336;;gold;L15.W8.H13;;
1049337;;gold;L11.W5.H10.5;;
1049338;;white;L9.5.W7.5.H14;;
1049339;;white;L18.5.W7.5.H12;;
1049340;;white;L9.5.W8.H11.5;;
1049341;;white;L7.W5.H10.5;;
1049342;;white;L9.W9.H16;;
1049343;;brown;L16.W10.5.H31;;
1049344;;brown;L9.W6.H18;;
1049345;;brown;L12.W7.5.H9;;
1049346;;brown;L11.5.W6.H11.5;;
1049360;;white wash;H28.D57.;;
1049361;;white wash;H28.D70.;;
1049362;;white wash;H24.D43.;;
1049363;;white wash;H38.D43.;;
1049365;;white wash;H5.D40.;;
1049366;;white wash;H5.D48.;;
1049367;;brown;H28.D57.;;
1049368;;brown;H28.D70.;;
1049369;;brown;H24.D43.;;
1049370;;brown;H38.D43.;;
1049372;;brown;H5.D40.;;
1049373;;brown;H5.D48.;;
1049374;;white wash;H12.D30.;;
1049375;;white wash;H20.D23.;;
1049376;;brown;H12.D29.;;
1049377;;brown;H20.D23.;;
1049378;;white wash;H25.D21.;;
1049379;;brown;H25.D21.;;
1049380;;white wash;H6.D26.;;
1049381;;white wash;H6.D36.;;
1049382;;white wash;L6.W24.H38;;
1049383;;white wash;L6.W28.H48;;
1049384;;white wash;H26.D17.;;
1049385;;white wash;H36.D21.;;
1049386;;brown;H26.D17.;;
1049387;;brown;H36.D21.;;
1049388;Hector;gold;H10.D12.;;
1049389;Hector;gold;H13.D14.5.;;
1049390;Hector;gold;H15.D16.;;
1049391;Hector;gold;H16.D19.;;
1049392;Hector;gold;H10.D22.;;
1049393;Hector;gold;H12.D25.;;
1049394;Hector;green;H10.D12.;;
1049395;Hector;green;H13.D14.5.;;
1049396;Hector;green;H15.D16.;;
1049397;Hector;green;H16.D19.;;
1049398;Hector;green;H10.D22.;;
1049399;Hector;green;H12.D25.;;
1049400;Hector;gold;H11.D11.;;
1049401;Hector;gold;H17.D16.;;
1049402;Hector;green;H11.D11.;;
1049403;Hector;green;H17.D16.;;
1049404;;white wash;H98.D40.;;
1049405;;white wash;H150.D58.;;
1049406;Yoshe;l.green;H14.D4.5.;;
1049407;Yoshe;l.green;H22.D4.5.;;
1049408;Yoshe;l.green;H14.D8.;;
1049409;Yoshe;l.green;H22.D8.;;
1049410;;white;H28.D23.;;
1049411;;white;H34.D27.;;
1049412;;green;H28.D23.;;
1049413;;green;H34.D27.;;
1049414;;black;H28.D23.;;
1049415;;black;H34.D27.;;
1049416;Octave;l.brown;H48.D40.;;
1049417;Octave;l.brown;H56.D51.;;
1049418;Octave;black;H48.D40.;;
1049419;Octave;black;H56.D51.;;
1049420;Octave;l.brown;H48.D40.;;
1049421;Octave;l.brown;H56.D51.;;
1049422;Octave;black;H48.D40.;;
1049423;Octave;black;H56.D51.;;
1049424;;brown;L48.W42.H26;;
1049425;;brown;L66.W61.H41;;
1049426;Darcia;off white;H18.D17.;;
1049427;Darcia;off white;H18.D17.;;
1049428;Darcia;off white;H18.D17.;;
1049429;Darcia;off white;H74.D17.;;
1049430;Darcia;green;H18.D17.;;
1049431;Darcia;green;H18.D17.;;
1049432;Darcia;green;H18.D17.;;
1049433;Darcia;green;H74.D17.;;
1049434;Darcia;off white;H18.D17.;;
1049435;Darcia;off white;H18.D17.;;
1049436;Darcia;off white;H18.D17.;;
1049437;Darcia;off white;H74.D17.;;
1049438;Darcia;off white;L21.H15;;
1049439;Darcia;off white;L35.H40;;
1049440;Darcia;off white;H40.D40.;;
1049441;Darcia;off white;H25.D38.;;
1049442;Darcia;off white;H40.D33.;;
1049443;Darcia;off white;H25.D38.;;
1049444;Darcia;off white;H18.D17.;;
1049445;Darcia;off white;H18.D17.;;
1049446;Darcia;off white;H18.D17.;;
1049447;Darcia;off white;H74.D17.;;
1049448;Darcia;off white;L21.H15;;
1049449;Darcia;off white;L35.H40;;
1049450;Darcia;off white;H40.D33.;;
1049451;Darcia;off white;H25.D38.;;
1049452;Darcia;black;H18.D17.;;
1049453;Darcia;black;H18.D17.;;
1049454;Darcia;black;H18.D17.;;
1049455;Darcia;black;H74.D17.;;
1049456;Darcia;black;H40.D40.;;
1049457;Darcia;black;H25.D38.;;
1049458;;off white;H25.D30.;;
1049459;;off white;H25.D30.;;
1049460;;l.green;H25.D30.;;
1049461;;blue;H25.D30.;;
1049462;;off white;H25.D30.;;
1049465;;l.grey;H25.D30.;;
1049474;;l.brown;D58.;;
1049475;;black;D58.;;
1049476;Blade;brown;H31.D33.;;
1049477;Blade;brown;H33.D50.;;
1049478;Blade;brown;H31.D33.;;
1049479;Kaj;black;L32.W10.H5;;
1049480;Kaj;black;L23.W18.H50;;
1049481;Kaj;black;L23.W18.H110;;
1049482;Kaj;black;L25.W8.H200;;
1049483;Oskar;black;L35.W35.H81;;
1049484;Oskar;black;L30.W30.H62;;
1049485;Oskar;black;L25.W25.H42;;
1049486;Oskar;black;L40.W40.H26;;
1049487;Oskar;black;L60.W60.H38;;
1049488;Oskar;black;L25.W18.H35;;
1049489;Oskar;black;L20.W18.H58;;
1049490;Oskar;black;L50.W18.H35;;
1049491;Oskar;black;L86.W18.H55;;
1049492;Tarik;black;L46.W19.H44;;
1049493;Tarik;black;L46.W19.H34;;
1049494;Tarik;black;L68.W38.H70;;
1049495;Tarik;black;L60.W15.H80;;
1049496;Baylor;black;L34.W12.H27;;
1049497;Baylor;black;L34.W12.H47;;
1049498;Midar;white;H40.D16.;;
1049499;Midar;white;H50.D19.;;
1049500;Midar;black;H40.D16.;;
1049501;Midar;black;H50.D19.;;
1049502;;black;L45.H16;;
1049503;;black;H30;;
1049504;;black;H42;;
1049505;;white;D12.;;
1049506;;white;D20.;;
1049507;;white;D30.;;
1049508;;white;D45.;;
1049509;;gold;D12.;;
1049510;;gold;D20.;;
1049511;;gold;D30.;;
1049512;;gold;D45.;;
1049513;;gold;D15.;;
1049514;;gold;D25.;;
1049515;;gold;D35.;;
1049516;;gold;D50.;;
1049517;;white;H29.D12.;;
1049518;;black;H29.D12.;;
1049519;;gold;H29.D12.;;
1049520;;white;H47.D17.;;
1049521;;black;H47.D17.;;
1049522;;gold;H47.D17.;;
1049523;;white;H67.D24.;;
1049524;;black;H67.D24.;;
1049525;;gold;H67.D24.;;
1049526;;gold;L45.H16;;
1049527;;gold;H30;;
1049528;;gold;H42;;
1049529;;white;L42.W42.H68;;
1049530;;black;L42.W42.H68;;
1049531;;gold;L42.W42.H68;;
1049532;;white;D50.;;
1049533;;black;D50.;;
1049534;;white;L40.H50;;
1049535;;black;L40.H50;;
1049536;;white;L45.H68;;
1049537;;black;L45.H68;;
1049538;;brown;L40.H40;;
1049539;;gold;L40.H40;;
1049540;;brown;L40.H56;;
1049541;;gold;L40.H56;;
1049542;;brown;L58.H58;;
1049543;;gold;L58.H58;;
1049544;;white;D30.;;
1049545;;brown;D30.;;
1049546;;silver;D30.;;
1049547;;white;D40.;;
1049548;;brown;D40.;;
1049549;;silver;D40.;;
1049550;;grey;D20.;;
1049551;;grey;D30.;;
1049552;;grey;D35.;;
1049553;;grey;L40.W8.H42;;
1049554;;grey;H48.D16.;;
1049555;;brown;D20.;;
1049556;;brown;D30.;;
1049557;;brown;D35.;;
1049558;;brown;L40.W8.H42;;
1049559;;brown;H48.D16.;;
1049560;Alica;brown;H25.D34.;;
1049561;Alica;brown;H32.D47.;;
1049562;;transparent;H8.D9.5.;;
1049563;;transparent;H9.D6.;;
1049564;;white;H6.5.D5.5.;;
1049565;;white;H8.D7.;;
1049566;;silver;H6.5.D5.5.;;
1049567;;silver;H8.D7.;;
1049568;;gold;H6.5.D5.5.;;
1049569;;gold;H8.D7.;;
1049570;;silver;H8.D7.;;
1049571;;silver;H10.D9.;;
1049572;;white;H8.D7.;;
1049573;;white;H10.D9.;;
1049574;;white;H8.D7.;;
1049575;;white;H10.D9.;;
1049576;;grey;H6.5.D5.5.;;
1049577;;grey;H8.D7.;;
1049578;;white;H6.5.D5.5.;;
1049579;;silver;H9.D10.;;
1049580;;gold;H9.D10.;;
1049581;;grey;H9.D10.;;
1049582;;white;H8.D7.;;
1049583;;gold;H8.D7.;;
1049584;;gold;H10.D9.;;
1049585;;white;H8.D7.;;
1049586;;gold;H6.5.D5.5.;;
1049587;;champagne;H8.D7.;;
1049588;;d.blue;H8.D7.;;
1049589;;champagne;H8.D7.;;
1049590;;d.blue;H8.D7.;;
1049591;;champagne;H6.5.D5.5.;;
1049592;;red;H8.D7.;;
1049593;;red;H10.D9.;;
1049594;;gold;H8.D7.;;
1049595;;gold;H10.D9.;;
1049596;;gold;H6.5.D5.5.;;
1049597;;frosted;H8.D7.;;
1049598;;gold;H8.D7.;;
1049599;;gold;H8.D7.;;
1049600;;gold;H6.5.D5.5.;;
1049601;;brown;H8.D7.;;
1049602;;brown;H10.D9.;;
1049603;;purple;H8.D7.;;
1049604;;purple;H10.D9.;;
1049605;;green;H8.D7.;;
1049606;;green;H10.D9.;;
1049607;;purple;H8.D7.;;
1049608;;gold;H9.D9.;;
1049609;;white;H8.D7.;;
1049610;;grey;H8.D7.;;
1049611;;red;H8.D7.;;
1049612;;champagne;H8.D7.;;
1049613;;green;H8.D7.;;
1049614;;brown;H8.D7.;;
1049615;;white;H10.D9.;;
1049616;;grey;H10.D9.;;
1049617;;red;H10.D9.;;
1049618;;champagne;H10.D9.;;
1049619;;green;H10.D9.;;
1049620;;brown;H10.D9.;;
1049621;;white;H8.D7.;;
1049622;;grey;H8.D7.;;
1049623;;red;H8.D7.;;
1049624;;champagne;H8.D7.;;
1049625;;green;H8.D7.;;
1049626;;brown;H8.D7.;;
1049627;;white;H10.D9.;;
1049628;;grey;H10.D9.;;
1049629;;red;H10.D9.;;
1049630;;champagne;H10.D9.;;
1049631;;green;H10.D9.;;
1049632;;brown;H10.D9.;;
1049633;;white;H8.D7.;;
1049634;;grey;H8.D7.;;
1049635;;red;H8.D7.;;
1049636;;champagne;H8.D7.;;
1049637;;white;H10.D9.;;
1049638;;grey;H10.D9.;;
1049639;;red;H10.D9.;;
1049640;;champagne;H10.D9.;;
1049641;;silver;H8.D7.;;
1049642;;silver;H10.D9.;;
1049643;;gold;H8.D7.;;
1049644;;gold;H10.D9.;;
1049645;;silver;H8.D7.;;
1049646;;silver;H10.D9.;;
1049647;;gold;H8.D7.;;
1049648;;gold;H10.D9.;;
1049649;;white;D12.;;
1049650;;pink;D12.;;
1049651;;grey;D12.;;
1049652;;white;D12.;;
1049653;;pink;D12.;;
1049654;;grey;D12.;;
1049655;;white;L77;;
1049656;;frosted;L95;;
1049657;;white;L74;;
1049658;;white;L70;;
1049659;;frosted;L80;;
1049660;;frosted;L130;;
1049661;;frosted;L83;;
1049662;;glitter;L71;;
1049663;;white;L73;;
1049664;;silver;L73;;
1049665;;champagne;L73;;
1049666;;white;L123;;
1049667;;silver;L123;;
1049668;;champagne;L123;;
1049669;;white;L104;;
1049670;;silver;L104;;
1049671;;champagne;L104;;
1049672;;gold;L104;;
1049673;;red;L104;;
1049674;;d.brown;L104;;
1049675;;white;L73;;
1049676;;silver;L73;;
1049677;;champagne;L73;;
1049678;;gold;L73;;
1049679;;red;L73;;
1049680;;d.brown;L73;;
1049681;;white;L83;;
1049682;;silver;L83;;
1049683;;champagne;L83;;
1049684;;gold;L83;;
1049685;;red;L83;;
1049686;;d.brown;L83;;
1049687;;white;L90;;
1049688;;silver;L90;;
1049689;;gold;L90;;
1049690;;red;L90;;
1049691;;white;L90;;
1049692;;silver;L90;;
1049693;;gold;L90;;
1049694;;red;L90;;
1049695;;white;L82;;
1049696;;silver;L82;;
1049697;;champagne;L82;;
1049698;;gold;L82;;
1049699;;red;L82;;
1049700;;white;L116;;
1049701;;silver;L116;;
1049702;;champagne;L116;;
1049703;;gold;L116;;
1049704;;red;L116;;
1049705;;d.brown;L116;;
1049706;;white;L21.5.W23;;
1049707;;silver;L21.5.W23;;
1049708;;champagne;L21.5.W23;;
1049709;;gold;L21.5.W23;;
1049710;;red;L21.5.W23;;
1049711;;white;L31.W20;;
1049712;;silver;L31.W20;;
1049713;;champagne;L31.W20;;
1049714;;white;L22.H11;;
1049715;;silver;L22.H11;;
1049716;;champagne;L22.H11;;
1049717;;gold;L22.H11;;
1049718;;red;L22.H11;;
1049719;;d.brown;L22.H11;;
1049720;;white;L28.H13;;
1049721;;silver;L28.H13;;
1049722;;champagne;L28.H13;;
1049723;;gold;L28.H13;;
1049724;;red;L28.H13;;
1049725;;d.brown;L28.H13;;
1049726;;white;D17.;;
1049727;;silver;D17.;;
1049728;;champagne;D17.;;
1049729;;gold;D17.;;
1049730;;red;D17.;;
1049731;;pink;D17.;;
1049732;;brown;D17.;;
1049733;;white;D12.;;
1049734;;silver;D12.;;
1049735;;champagne;D12.;;
1049736;;gold;D12.;;
1049737;;red;D12.;;
1049738;;pink;D12.;;
1049739;;brown;D12.;;
1049740;;white;D9.;;
1049741;;silver;D9.;;
1049742;;champagne;D9.;;
1049743;;gold;D9.;;
1049744;;red;D9.;;
1049745;;pink;D9.;;
1049746;;brown;D9.;;
1049747;;white;D9.;;
1049748;;silver;D9.;;
1049749;;champagne;D9.;;
1049750;;gold;D9.;;
1049751;;red;D9.;;
1049752;;brown;D9.;;
1049753;;white;D14.;;
1049754;;silver;D14.;;
1049755;;champagne;D14.;;
1049756;;gold;D14.;;
1049757;;red;D14.;;
1049758;;brown;D14.;;
1049759;;white;L16.W16;;
1049760;;silver;L16.W16;;
1049761;;champagne;L16.W16;;
1049762;;gold;L16.W16;;
1049763;;brown;L16.W16;;
1049764;;white;L80;;
1049765;;gold;L80;;
1049766;;red;L80;;
1049767;;brown;L80;;
1049768;;white;L58;;
1049769;;white;L72;;
1049770;;d.brown;L16.W7;;
1049771;;brown;L16.W7;;
1049772;;gold;L73;;
1049773;;brown;L73;;
1049774;;white;L140;;
1049775;;silver;L140;;
1049776;;champagne;L140;;
1049777;;gold;L140;;
1049778;;red;L140;;
1049779;;d.brown;L140;;
1049780;;silver;D30.;;
1049781;;gold;D30.;;
1049782;;silver;D30.;;
1049783;;red;D30.;;
1049784;;champagne;D30.;;
1049785;;taupe;D30.;;
1049786;;l.blue;D30.;;
1049787;;silver;D20.;;
1049788;;gold;D20.;;
1049789;;silver;D20.;;
1049790;;red;D20.;;
1049791;;champagne;D20.;;
1049792;;taupe;D20.;;
1049793;;l.blue;D20.;;
1049794;;silver;D30.;;
1049795;;gold;D30.;;
1049796;;silver;D30.;;
1049797;;red;D30.;;
1049798;;champagne;D30.;;
1049799;;taupe;D30.;;
1049800;;silver;L87.D55.;;
1049801;;gold;L87.D55.;;
1049802;;silver;L87.D55.;;
1049803;;red;L87.D55.;;
1049804;;champagne;L87.D55.;;
1049805;;taupe;L87.D55.;;
1049806;;silver;D33.;;
1049807;;silver;D33.;;
1049808;;champagne;D33.;;
1049809;;taupe;D33.;;
1049810;;silver;L15.W6.5;;
1049811;;silver;L15.W6.5;;
1049812;;champagne;L15.W6.5;;
1049813;;taupe;L15.W6.5;;
1049814;;transparent;L56;;
1049815;;transparent;L106;;
1049816;;white;L12.W8;;
1049817;;white;L46;;
1049818;;silver;L46;;
1049819;;champagne;L46;;
1049820;;gold;L46;;
1049821;;l.green;L46;;
1049822;;grey;L46;;
1049823;;white;L81;;
1049824;;champagne;L81;;
1049825;;d.grey;L81;;
1049826;;white;L54;;
1049827;;silver;L54;;
1049828;;champagne;L54;;
1049829;;gold;L54;;
1049830;;l.green;L54;;
1049831;;brown;L54;;
1049832;;white;L70;;
1049833;;white;L100;;
1049834;;white;L80;;
1049835;;white;L133;;
1049836;;white;L180;;
1049837;;silver;L180;;
1049838;;champagne;L180;;
1049839;;gold;L180;;
1049840;;l.green;L180;;
1049841;;d.grey;L180;;
1049842;;red;L180;;
1049843;;white;L195;;
1049844;;silver;L195;;
1049845;;champagne;L195;;
1049846;;gold;L195;;
1049847;;l.green;L195;;
1049848;;d.brown;L195;;
1049849;;white;L90;;
1049850;;silver;L90;;
1049851;;champagne;L90;;
1049852;;gold;L90;;
1049853;;l.green;L90;;
1049854;;d.brown;L90;;
1049855;;white;L150;;
1049856;;silver;L150;;
1049857;;champagne;L150;;
1049858;;gold;L150;;
1049859;;l.green;L150;;
1049860;;d.grey;L150;;
1049861;;d.brown;L150;;
1049862;;white;L73;;
1049863;;silver;L73;;
1049864;;champagne;L73;;
1049865;;gold;L73;;
1049866;;l.green;L73;;
1049867;;d.grey;L73;;
1049868;;d.brown;L73;;
1049869;;white;L70;;
1049870;;silver;L70;;
1049871;;champagne;L70;;
1049872;;gold;L70;;
1049873;;l.green;L70;;
1049874;;d.brown;L70;;
1049875;;gold;L23;;
1049876;;brown;L23;;
1049877;;gold;L23;;
1049878;;brown;L23;;
1049879;;champagne;L13;;
1049880;;copper;L13;;
1049881;;silver;L15;;
1049882;;champagne;L15;;
1049883;;gold;L15;;
1049884;;off white;H70.D17.;;
1049885;;off white;H75.D24.;;
1049886;;off white;H90.D30.;;
1049887;;off white;H125.D24.;;
1049888;;off white;H80.D30.;;
1049889;;off white;H100.D30.;;
1049890;;off white;H70.D50.;;
1049891;;off white;H100.D70.;;
1049892;;black;H70.D17.;;
1049893;;black;H75.D24.;;
1049894;;black;H90.D30.;;
1049895;;black;H125.D24.;;
1049896;;black;H80.D30.;;
1049897;;black;H100.D30.;;
1049898;;black;H70.D50.;;
1049899;;black;H100.D70.;;
1049900;;d.green;H70.D17.;;
1049901;;d.green;H75.D24.;;
1049902;;d.green;H90.D30.;;
1049903;;d.green;H125.D24.;;
1049904;;d.green;H80.D30.;;
1049905;;d.green;H100.D30.;;
1049906;;d.green;H70.D50.;;
1049907;;d.green;H100.D70.;;
1049908;;beige;H29.D34.;;
1049909;;beige;H29.D34.;;
1049910;;beige;H29.D34.;;
1049911;;l.brown;D38.;;
1049912;;grey;D38.;;
1049913;;black;D38.;;
1049914;;black;D38.;;
1049915;;d.green;D38.;;
1049916;;l.brown;D38.;;
1049917;;l.brown;D20.;;
1049918;;black;D38.;;
1049919;;black;D20.;;
1049920;;l.brown;H1.5.D38.;;
1049921;;l.green;H1.5.D38.;;
1049922;;green;H1.5.D38.;;
1049923;;black;H1.5.D38.;;
1049924;;l.brown;H1.5.D20.;;
1049925;;l.green;H1.5.D20.;;
1049926;;green;H1.5.D20.;;
1049927;;black;H1.5.D20.;;
1049928;;white;H14.D7.;;
1049929;;white;H21.D10.;;
1049930;;white;H27.D14.;;
1049931;;white;H31.D17.;;
1049932;;transparent;H14.D7.;;
1049933;;transparent;H21.D10.;;
1049934;;transparent;H27.D14.;;
1049935;;transparent;H31.D17.;;
1049936;;transparent;H14.D7.;;
1049937;;transparent;H21.D10.;;
1049938;;transparent;H27.D14.;;
1049939;;transparent;H31.D17.;;
1049940;;white;H28.5.D7.5.;;
1049941;;champagne;H28.5.D7.5.;;
1049942;;d.grey;H28.5.D7.5.;;
1049943;;d.blue;H28.5.D7.5.;;
1049944;;brown;H28.5.D7.5.;;
1049945;;red;H28.5.D7.5.;;
1049946;;white;H8.D7.;;
1049947;;champagne;H8.D7.;;
1049948;;d.grey;H8.D7.;;
1049949;;d.blue;H8.D7.;;
1049950;;brown;H8.D7.;;
1049951;;red;H8.D7.;;
1049952;;white;H10.D9.;;
1049953;;champagne;H10.D9.;;
1049954;;d.grey;H10.D9.;;
1049955;;d.blue;H10.D9.;;
1049956;;brown;H10.D9.;;
1049957;;red;H10.D9.;;
1049958;;white;H10.D10.;;
1049959;;white;H10.D10.;;
1049960;;brown;H17.5.D14.;;
1049961;;brown;H17.5.D14.;;
1049962;;white;H19.D14.;;
1049963;;white;H19.D14.;;
1049964;;white;H28.5.D7.5.;;
1049965;;l.gold;H28.5.D7.5.;;
1049966;;l.green;H28.5.D7.5.;;
1049967;;white;H8.D7.;;
1049968;;l.gold;H8.D7.;;
1049969;;l.green;H8.D7.;;
1049970;;white;H10.D9.;;
1049971;;l.gold;H10.D9.;;
1049972;;l.green;H10.D9.;;
1049973;;white;H26.D14.;;
1049974;;l.gold;H26.D14.;;
1049975;;l.green;H26.D14.;;
1049976;;off white;H18.5.D6.5.;;
1049977;;pink;H18.5.D6.5.;;
1049978;;green;H18.5.D6.5.;;
1049979;;grey;H18.5.D6.5.;;
1049980;;off white;H16.D4.5.;;
1049981;;pink;H16.D4.5.;;
1049982;;green;H16.D4.5.;;
1049983;;grey;H16.D4.5.;;
1049984;;off white;H8.D7.;;
1049985;;pink;H8.D7.;;
1049986;;green;H8.D7.;;
1049987;;grey;H8.D7.;;
1049988;;off white;H7.5.D7.;;
1049989;;silver;H7.5.D7.;;
1049990;;brown;H7.5.D7.;;
1049991;;transparent;H30.D7.;;
1049992;;red;H30.D7.;;
1049993;;green;H30.D7.;;
1049994;;l.grey;H30.D7.;;
1049995;;d.grey;H30.D7.;;
1049996;;white;H30.D7.;;
1049997;;red;H30.D7.;;
1049998;;green;H30.D7.;;
1049999;;l.grey;H30.D7.;;
1050000;;d.grey;H30.D7.;;
1050001;;transparent;H13.5.D8.;;
1050002;;red;H13.5.D8.;;
1050003;;green;H13.5.D8.;;
1050004;;l.grey;H13.5.D8.;;
1050005;;d.grey;H13.5.D8.;;
1050006;;white;H13.5.D8.;;
1050007;;red;H13.5.D8.;;
1050008;;green;H13.5.D8.;;
1050009;;l.grey;H13.5.D8.;;
1050010;;d.grey;H13.5.D8.;;
1050011;;brown;H10.D3.;;
1050012;;brown;H30.D7.;;
1050013;;white;H30.D7.;;
1050014;;white;H10.D9.;;
1050015;;white;H30.D7.;;
1050016;;white;H10.D9.;;
1050017;;white;H20.D10.;;
1050018;;white;H26.D15.;;
1050019;;white;H20.D10.;;
1050020;;white;H26.D15.;;
1050021;;d.silver;H30.D7.;;
1050022;;gold;H30.D7.;;
1050023;;d.silver;H10.D9.;;
1050024;;gold;H10.D9.;;
1050025;;white;L11.W7.H11;;
1050026;;l.gold;L11.W7.H11;;
1050027;;blue;L11.W7.H11;;
1050028;;green;L11.W7.H11;;
1050029;;white;H18.D6.5.;;
1050030;;l.gold;H18.D6.5.;;
1050031;;blue;H18.D6.5.;;
1050032;;green;H18.D6.5.;;
1050033;Oliver;grey;H15.D12.5.;;
1050034;Oliver;grey;H19.D18.5.;;
1050035;Oliver;green;H15.D12.5.;;
1050036;Oliver;green;H19.D18.5.;;
1050037;Oliver;brown;H15.D12.5.;;
1050038;Oliver;brown;H19.D18.5.;;
1050039;Oliver;grey;H12.D11.5.;;
1050040;Oliver;green;H12.D11.5.;;
1050041;Oliver;brown;H12.D11.5.;;
1050042;;transparent;W2.H5;;
1050043;Havard;grey;H11.5.D12.;;
1050044;Havard;grey;H18.D15.;;
1050045;Havard;pink;H11.5.D12.;;
1050046;Havard;pink;H18.D15.;;
1050047;;white;H15.D13.;;
1050048;;grey;H15.D13.;;
1050049;;green;H15.D13.;;
1050050;;gold;H15.D13.;;
1050055;;d.silver;H8.D11.;;
1050056;;d.silver;H12.D10.;;
1050057;;d.silver;H20.D10.;;
1050058;Lombok;off white;H65.D15.;;
1050059;Lombok;off white;H68.D18.;;
1050060;Lombok;off white;H15.D15.;;
1050061;Lombok;off white;H18.D18.;;
1050062;Lombok;off white;L13.W13.H13;;
1050063;Lombok;off white;L15.W15.H15;;
1050064;Lombok;off white;L18.W18.H18;;
1050065;Lombok;off white;L40.W30.H30;;
1050066;Lombok;off white;H38.D40.;;
1050068;Lombok;off white;D99.;;
1050069;Lombok;off white;D120.;;
1050070;Lombok;off white;H65.D15.;;
1050071;Lombok;off white;H68.D18.;;
1050072;Lombok;off white;H15.D15.;;
1050073;Lombok;off white;H18.D18.;;
1050074;Lombok;off white;L13.W13.H13;;
1050075;Lombok;off white;L15.W15.H15;;
1050076;Lombok;off white;L18.W18.H18;;
1050077;Lombok;off white;L40.W30.H30;;
1050078;Lombok;off white;H38.D40.;;
1050080;Lombok;off white;D99.;;
1050081;Lombok;off white;D120.;;
1050082;Lombok;black;H65.D15.;;
1050083;Lombok;black;H68.D18.;;
1050084;Lombok;black;H15.D15.;;
1050085;Lombok;black;H18.D18.;;
1050086;Lombok;black;L13.W13.H13;;
1050087;Lombok;black;L15.W15.H15;;
1050088;Lombok;black;L18.W18.H18;;
1050089;Lombok;black;L40.W30.H30;;
1050090;Lombok;black;H38.D40.;;
1050092;Lombok;black;D99.;;
1050093;Lombok;black;D120.;;
1050094;Lombok;d.grey;D99.;;
1050095;Lombok;d.grey;D120.;;
1050096;Lombok;l.grey;D99.;;
1050097;Lombok;l.grey;D120.;;
1050098;;grey;H65.D15.;;
1050099;;grey;H15.D15.;;
1050100;;grey;H18.D18.;;
1050101;;grey;L18.W18.H18;;
1050102;;grey;H38.D40.;;
1050103;;beige;H65.D15.;;
1050104;;beige;H15.D15.;;
1050105;;beige;H18.D18.;;
1050106;;beige;L18.W18.H18;;
1050107;;beige;H38.D40.;;
1050108;Lombok;off white;D38.;;
1050109;Lombok;off white;D38.;;
1050110;Lombok;black;D38.;;
1050111;Lombok;d.grey;D38.;;
1050112;Lombok;grey;D38.;;
1050113;;red;D10.;;
1050114;;red;H15.D10.;;
1050115;;red;H32.D9.;;
1050116;;red;D10.;;
1050117;;red;H15.D10.;;
1050118;;white;D10.;;
1050119;;white;H25.D7.;;
1050120;;gold;D10.;;
1050121;;red;D10.;;
1050122;;gold;D10.;;
1050123;;red;D10.;;
1050124;;grey;D10.;;
1050125;;grey;D10.;;
1050126;;grey;D15.;;
1050127;;grey;D10.;;
1050128;;silver;H32.D9.;;
1050129;;silver;D10.;;
1050130;;silver;H15.D10.;;
1050131;;pink;D10.;;
1050132;;pink;H15.D10.;;
1050133;;pink;H32.D9.;;
1050134;;champagne;D10.;;
1050135;;champagne;H15.D10.;;
1050136;;champagne;D10.;;
1050137;;white;H15.D10.;;
1050138;;gold;D10.;;
1050139;;gold;D10.;;
1050140;;gold;D10.;;
1050141;;gold;H15.D10.;;
1050142;;gold;H21.D7.;;
1050143;;bordeaux;D10.;;
1050144;;bordeaux;H15.D10.;;
1050145;;bordeaux;H28.D7.;;
1050146;;pink;D10.;;
1050147;;pink;H15.D10.;;
1050148;;pink;H21.D7.;;
1050149;;green;D10.;;
1050150;;bordeaux;D10.;;
1050151;;bordeaux;D15.;;
